year,section,population_00-19,population_20-29,population_30-49,population_50-64,population_65-99,population_total,lat,lon
2018,1503501007,285.0,133.0,557.0,342.0,248.0,1565.0,43.4744507915008,-8.16480583404308
2018,1503501008,114.0,60.0,252.0,170.0,194.0,790.0,43.47238279140811,-8.169383037126723
2018,1503502001,170.0,108.0,358.0,358.0,522.0,1516.0,43.458890816022354,-8.17921563213746
2018,1503502002,121.0,84.0,254.0,224.0,362.0,1045.0,43.454776114381716,-8.196525374767635
2018,1503502003,107.0,43.0,185.0,170.0,237.0,742.0,43.438669438036044,-8.18766683027942
2018,1503601001,95.0,88.0,203.0,217.0,196.0,799.0,43.48005527286946,-8.224450502933252
2018,1503601002,182.0,133.0,386.0,443.0,493.0,1637.0,43.48260261372829,-8.224800007703559
2018,1503601003,249.0,158.0,357.0,482.0,559.0,1805.0,43.484848709766055,-8.22688006636866
2018,1503601004,111.0,75.0,194.0,188.0,226.0,794.0,43.4858211630277,-8.225263363455246
2018,1503601005,189.0,107.0,297.0,185.0,264.0,1042.0,43.48685497185286,-8.224070879639802
2018,1503601006,363.0,134.0,588.0,473.0,331.0,1889.0,43.485242015703456,-8.221508603360586
2018,1503602001,224.0,133.0,351.0,292.0,331.0,1331.0,43.48332764079266,-8.23084157745903
2018,1503602003,114.0,81.0,221.0,188.0,215.0,819.0,43.48530027338374,-8.231444857704295
2018,1503602004,229.0,83.0,331.0,249.0,374.0,1266.0,43.48647069907929,-8.233488360629023
2018,1503602005,151.0,143.0,324.0,315.0,481.0,1414.0,43.48927890232005,-8.230138630082976
2018,1503602006,74.0,44.0,163.0,159.0,233.0,673.0,43.487207963362884,-8.22769376036682
2018,1503602008,171.0,95.0,285.0,261.0,374.0,1186.0,43.48871580613366,-8.224539605672048
2018,1503602009,110.0,56.0,242.0,171.0,248.0,827.0,43.49053874481525,-8.225045152062895
2018,1503602010,207.0,116.0,430.0,306.0,378.0,1437.0,43.491334869543095,-8.223490020901355
2018,1503602011,144.0,96.0,261.0,284.0,304.0,1089.0,43.49252571064345,-8.221003729228501
2018,1503602012,183.0,109.0,372.0,234.0,323.0,1221.0,43.49136922903407,-8.22006612175703
2018,1503602013,134.0,83.0,268.0,204.0,329.0,1018.0,43.490575374136554,-8.219169533965246
2018,1503602014,145.0,102.0,332.0,278.0,383.0,1240.0,43.4893326834704,-8.220011909607752
2018,1503602015,161.0,110.0,313.0,293.0,396.0,1273.0,43.48770549732669,-8.22037766619439
2018,1503602016,150.0,95.0,307.0,202.0,317.0,1071.0,43.48881883389077,-8.218216885386688
2018,1503603001,94.0,46.0,167.0,119.0,173.0,599.0,43.48333743315771,-8.233972302942938
2018,1503603002,101.0,60.0,172.0,134.0,177.0,644.0,43.485003919771806,-8.235227810237896
2018,1503603003,188.0,83.0,271.0,200.0,261.0,1003.0,43.486620253869106,-8.236639210828358
2018,1503603004,208.0,73.0,345.0,226.0,301.0,1153.0,43.48805223688231,-8.238541438633616
2018,1503604001,109.0,71.0,217.0,165.0,209.0,771.0,43.47954153288561,-8.238222505569954
2018,1503604002,95.0,61.0,212.0,166.0,237.0,771.0,43.48280730941329,-8.237519801328569
2018,1503604003,200.0,81.0,245.0,187.0,234.0,947.0,43.48398420437317,-8.238597924396275
2018,1503605001,161.0,103.0,313.0,204.0,212.0,993.0,43.480788725376236,-8.242106930032286
2018,1503605002,215.0,114.0,363.0,278.0,387.0,1357.0,43.48269319072919,-8.241424121588084
2018,1503605003,165.0,95.0,284.0,232.0,331.0,1107.0,43.485596676929745,-8.243642114822233
2018,1503605004,163.0,102.0,267.0,233.0,222.0,987.0,43.48092888347682,-8.246698341552928
2018,1503606001,236.0,159.0,459.0,377.0,329.0,1560.0,43.48049636566172,-8.22397861930165
2018,1503606002,108.0,52.0,237.0,167.0,197.0,761.0,43.484801766947285,-8.21213773632436
2018,1503606003,110.0,69.0,244.0,146.0,340.0,909.0,43.48556683382272,-8.208442676197095
2018,1503606004,122.0,60.0,239.0,259.0,435.0,1115.0,43.485112912775655,-8.205169134795051
2018,1503606005,130.0,63.0,226.0,164.0,165.0,748.0,43.48437622698162,-8.202607005666662
2018,1503606006,224.0,88.0,338.0,242.0,393.0,1285.0,43.48266613024144,-8.201192231446761
2018,1503606008,52.0,36.0,166.0,131.0,272.0,657.0,43.484198783708585,-8.208792328287492
2018,1503606009,114.0,77.0,189.0,218.0,314.0,912.0,43.48271625220384,-8.206976190289229
2018,1503606011,116.0,50.0,197.0,109.0,227.0,699.0,43.48096814311764,-8.206476133816881
2018,1503606012,118.0,56.0,243.0,145.0,332.0,894.0,43.479937500712595,-8.204089733856605
2018,1503606013,141.0,63.0,269.0,295.0,200.0,968.0,43.47850910179555,-8.203939506023783
2018,1503606014,227.0,121.0,353.0,316.0,250.0,1267.0,43.48981869972915,-8.215469835473648
2018,1503606015,146.0,77.0,281.0,208.0,283.0,995.0,43.48686673783268,-8.20417447695715
2018,1503606017,183.0,136.0,325.0,340.0,295.0,1279.0,43.49241825184477,-8.210689161336571
2018,1503607001,213.0,160.0,365.0,408.0,394.0,1540.0,43.4927638455031,-8.217397487647645
2018,1503607002,141.0,108.0,250.0,277.0,243.0,1019.0,43.49261928251199,-8.21549465107705
2018,1503607003,317.0,164.0,594.0,456.0,424.0,1955.0,43.49395837227527,-8.211905323756605
2018,1503607004,114.0,67.0,250.0,192.0,302.0,925.0,43.497432564942265,-8.21273752883081
2018,1503607005,224.0,81.0,357.0,292.0,336.0,1290.0,43.5124573448615,-8.206334981598674
2018,1503607006,284.0,132.0,468.0,354.0,394.0,1632.0,43.50610383029398,-8.220512634516227
2018,1503607008,176.0,115.0,377.0,272.0,304.0,1244.0,43.49701889494798,-8.225338173091613
2018,1503607009,86.0,46.0,156.0,142.0,191.0,621.0,43.494111341368836,-8.224712182352448
2018,1503608001,216.0,108.0,403.0,329.0,333.0,1389.0,43.49380098905774,-8.238364249710585
2018,1503608002,172.0,97.0,292.0,303.0,334.0,1198.0,43.50601850138708,-8.233157000818842
2018,1503608003,174.0,78.0,274.0,251.0,280.0,1057.0,43.50893121676815,-8.25778559582812
2018,1503608004,95.0,49.0,182.0,201.0,259.0,786.0,43.49266979287503,-8.263185500934208
2018,1503608005,95.0,60.0,201.0,198.0,202.0,756.0,43.47506771639258,-8.28185305325797
2018,1503608006,88.0,48.0,211.0,214.0,242.0,803.0,43.48461270850603,-8.308427230113159
2018,1503608007,86.0,37.0,191.0,178.0,252.0,744.0,43.51783720207446,-8.295038548171048
2018,1503608008,121.0,57.0,254.0,226.0,241.0,899.0,43.5501872894807,-8.290734052118058
2018,1503608009,100.0,51.0,192.0,158.0,228.0,729.0,43.5329670024281,-8.243786314040078
2018,1503701001,202.0,131.0,384.0,298.0,258.0,1273.0,42.91061350607793,-9.269110012267253
2018,1503701002,131.0,79.0,232.0,163.0,177.0,782.0,42.904489865496465,-9.270855346486773
2018,1503701003,89.0,77.0,204.0,213.0,237.0,820.0,42.8938114910754,-9.271147359695696
2018,1503701004,156.0,100.0,262.0,264.0,302.0,1084.0,42.93358112775716,-9.26752173974258
2018,1503701005,100.0,67.0,180.0,154.0,241.0,742.0,42.956101446173335,-9.249208622257532
2018,1503801001,122.0,106.0,298.0,324.0,376.0,1226.0,43.039571500602655,-8.25229509573226
2018,1503802001,117.0,107.0,303.0,270.0,362.0,1159.0,43.052281126868344,-8.310945596293891
2018,1503901001,110.0,90.0,321.0,304.0,508.0,1333.0,43.28535450221544,-8.06990393755462
2018,1504001001,248.0,143.0,476.0,394.0,435.0,1696.0,43.22232117258148,-9.009407824073776
2018,1504002001,136.0,112.0,312.0,351.0,477.0,1388.0,43.18550084481269,-9.019907892879953
2018,1504101001,186.0,83.0,308.0,242.0,316.0,1135.0,43.2486983143552,-8.621141240729708
2018,1504101002,90.0,57.0,225.0,193.0,256.0,821.0,43.309755524334044,-8.60504588597886
2018,1504101003,73.0,52.0,186.0,145.0,237.0,693.0,43.24697699271553,-8.524535419619147
2018,1504101004,68.0,42.0,132.0,128.0,180.0,550.0,43.220276354976825,-8.568114787218684
2018,1504101005,75.0,50.0,159.0,144.0,207.0,635.0,43.26855925986961,-8.61900097627226
2018,1504101006,207.0,99.0,399.0,282.0,303.0,1290.0,43.25278427416475,-8.56146171399451
2018,1504101007,64.0,57.0,162.0,160.0,283.0,726.0,43.1901646165536,-8.559810144366727
2018,1504101008,73.0,62.0,201.0,172.0,301.0,809.0,43.22598294279153,-8.49163108331465
2018,1504101009,218.0,113.0,423.0,233.0,281.0,1268.0,43.257501848312295,-8.582479464342116
2018,1504101010,109.0,70.0,237.0,163.0,212.0,791.0,43.23017684232153,-8.603460570069087
2018,1504101011,552.0,204.0,1029.0,430.0,369.0,2584.0,43.242738828617505,-8.57839196259224
2018,1504201001,150.0,81.0,276.0,204.0,332.0,1043.0,42.76401654173335,-8.847231110756397
2018,1504201002,158.0,88.0,310.0,242.0,353.0,1151.0,42.74397571570105,-8.889566239359484
2018,1504202001,173.0,115.0,300.0,227.0,377.0,1192.0,42.775173898329584,-8.808913926156498
2018,1504301001,186.0,155.0,494.0,470.0,559.0,1864.0,43.319528589201774,-8.81144149827156
2018,1504301003,118.0,103.0,252.0,290.0,378.0,1141.0,43.31894051541621,-8.833506160980656
2018,1504301005,45.0,49.0,133.0,157.0,254.0,638.0,43.306270517837184,-8.877223749780113
2018,1504302001,98.0,61.0,249.0,258.0,374.0,1040.0,43.2858980073821,-8.799958299108585
2018,1504302002,97.0,47.0,192.0,171.0,257.0,764.0,43.27778574251252,-8.7558501364973
2018,1504401001,119.0,112.0,287.0,321.0,524.0,1363.0,43.652295114932784,-7.734633982530771
2018,1504501001,113.0,87.0,229.0,215.0,280.0,924.0,42.96314614325821,-8.987586234758725
2018,1504501002,97.0,86.0,255.0,237.0,402.0,1077.0,42.963126483741945,-8.926557928023486
2018,1504501003,61.0,64.0,132.0,145.0,210.0,612.0,42.90953469302054,-8.942113996954326
2018,1504501005,60.0,62.0,169.0,158.0,289.0,738.0,42.88723110536704,-9.01404116439899
2018,1504501006,40.0,56.0,110.0,147.0,243.0,596.0,42.92430185427128,-9.057819848546092
2018,1504601001,291.0,137.0,458.0,261.0,265.0,1412.0,42.91647298888608,-8.013436220739525
2018,1504601002,280.0,132.0,455.0,283.0,320.0,1470.0,42.90424629352811,-8.017275205560809
2018,1504601003,82.0,62.0,166.0,139.0,214.0,663.0,42.916621622841525,-8.020039035872905
2018,1504601004,82.0,66.0,208.0,210.0,325.0,891.0,42.90451026458958,-8.017741023269773
2018,1504601005,190.0,97.0,341.0,278.0,368.0,1274.0,42.941649732514904,-8.013599220453429
2018,1504601006,46.0,38.0,108.0,133.0,199.0,524.0,42.96226350953731,-8.075308740803862
2018,1504601007,199.0,134.0,365.0,259.0,252.0,1209.0,42.913170742342466,-8.008891733350616
2018,1504701001,69.0,52.0,159.0,168.0,201.0,649.0,43.10380191747265,-8.218498816267356
2018,1504701002,57.0,58.0,175.0,175.0,258.0,723.0,43.06911837472296,-8.192518331252156
2018,1504701003,83.0,52.0,166.0,136.0,234.0,671.0,43.12231559236575,-8.290874145289916
2018,1504801001,245.0,94.0,462.0,232.0,269.0,1302.0,43.34510887496998,-8.197028381932578
2018,1504801002,106.0,44.0,205.0,147.0,250.0,752.0,43.33503087442158,-8.162459856608901
2018,1504801003,293.0,154.0,567.0,294.0,321.0,1629.0,43.35219140916094,-8.208410018518109
2018,1504802001,103.0,47.0,197.0,155.0,274.0,776.0,43.363287773520284,-8.17591358930066
2018,1504802002,298.0,104.0,578.0,288.0,329.0,1597.0,43.38150255119154,-8.197424844032438
2018,1504901001,60.0,40.0,142.0,130.0,219.0,591.0,43.54974078587881,-8.003539394035172
2018,1504901002,67.0,48.0,154.0,134.0,232.0,635.0,43.57376118693962,-7.9665316576243566
2018,1505001001,67.0,50.0,161.0,172.0,264.0,714.0,43.352540395938,-8.026046071580001
2018,1505001002,69.0,44.0,151.0,130.0,179.0,573.0,43.385386220134194,-8.073951501185405
2018,1505001003,51.0,48.0,156.0,170.0,250.0,675.0,43.32957483013728,-7.951886774372686
2018,1505101001,147.0,80.0,351.0,246.0,349.0,1173.0,43.45938613092242,-8.259060668803736
2018,1505101002,321.0,180.0,661.0,516.0,573.0,2251.0,43.45363829609514,-8.251462562418533
2018,1505102001,145.0,61.0,276.0,234.0,377.0,1093.0,43.44405702572222,-8.217438370138712
2018,1505102002,113.0,56.0,227.0,166.0,228.0,790.0,43.45502536383262,-8.211211038212253
2018,1505201001,212.0,138.0,455.0,327.0,356.0,1488.0,43.10455379116893,-9.218746760190031
2018,1505201002,77.0,66.0,178.0,190.0,273.0,784.0,43.078484507798926,-9.200434653149232
2018,1505201003,108.0,84.0,213.0,227.0,360.0,992.0,43.08530067040746,-9.13667090413145
2018,1505201004,77.0,59.0,163.0,192.0,294.0,785.0,43.039156477096206,-9.164627573741095
2018,1505201005,69.0,65.0,156.0,163.0,234.0,687.0,43.035382076574145,-9.237183890795132
2018,1505301001,213.0,137.0,387.0,309.0,397.0,1443.0,42.772542977750945,-9.061116713724388
2018,1505301002,129.0,88.0,224.0,234.0,254.0,929.0,42.77990953387972,-9.065940829786507
2018,1505301003,159.0,103.0,313.0,282.0,318.0,1175.0,42.76456678338423,-9.086906930832006
2018,1505301004,116.0,70.0,222.0,183.0,331.0,922.0,42.79113712112963,-9.080352838631777
2018,1505301005,162.0,80.0,272.0,235.0,349.0,1098.0,42.80742573770811,-9.054933765029977
2018,1505301006,85.0,74.0,183.0,166.0,296.0,804.0,42.82882189625625,-9.024253980195141
2018,1505301007,139.0,93.0,264.0,285.0,413.0,1194.0,42.789379652000974,-8.99799347689427
2018,1505301008,131.0,105.0,280.0,254.0,360.0,1130.0,42.814148889665546,-8.984030543283271
2018,1505401001,201.0,113.0,383.0,265.0,224.0,1186.0,43.52343359407385,-8.15255751360881
2018,1505401002,124.0,66.0,238.0,211.0,289.0,928.0,43.528521877427586,-8.165140536165177
2018,1505401003,300.0,88.0,537.0,214.0,211.0,1350.0,43.514971237119454,-8.159652808612835
2018,1505402001,144.0,46.0,246.0,182.0,258.0,876.0,43.54256619569543,-8.178473502121568
2018,1505402002,102.0,71.0,179.0,213.0,202.0,767.0,43.534902635726816,-8.209388507361169
2018,1505402003,297.0,132.0,517.0,402.0,472.0,1820.0,43.55913909793932,-8.21786735606269
2018,1505403001,147.0,91.0,292.0,272.0,324.0,1126.0,43.53340809425913,-8.108094274630611
2018,1505403002,140.0,48.0,266.0,198.0,261.0,913.0,43.5497726198337,-8.139885626156188
2018,1505404001,322.0,124.0,611.0,337.0,356.0,1750.0,43.509898309956704,-8.17954739657866
2018,1505404002,418.0,137.0,801.0,378.0,392.0,2126.0,43.50669600459795,-8.188716013526037
2018,1505404003,186.0,118.0,353.0,314.0,453.0,1424.0,43.502053008668234,-8.178279097428947
2018,1505404004,159.0,94.0,308.0,228.0,282.0,1071.0,43.501016149464235,-8.197382894686369
2018,1505404005,443.0,151.0,742.0,441.0,397.0,2174.0,43.5007491676294,-8.190456086343595
2018,1505404006,181.0,110.0,376.0,275.0,289.0,1231.0,43.50026293409269,-8.20161211117769
2018,1505404007,174.0,98.0,319.0,228.0,136.0,955.0,43.49819933760025,-8.205023247555491
2018,1505404008,171.0,93.0,354.0,257.0,217.0,1092.0,43.49591352558011,-8.202376362229318
2018,1505404009,233.0,80.0,396.0,190.0,197.0,1096.0,43.49342308759373,-8.204623599325867
2018,1505404010,333.0,140.0,549.0,285.0,252.0,1559.0,43.49123642091088,-8.195619904449552
2018,1505404011,307.0,169.0,617.0,432.0,499.0,2024.0,43.51789496229291,-8.186097272750574
2018,1505404012,203.0,109.0,383.0,257.0,293.0,1245.0,43.502012393357134,-8.201394345469536
2018,1505404013,516.0,135.0,812.0,320.0,219.0,2002.0,43.49349083117145,-8.20001509970275
2018,1505404014,237.0,86.0,507.0,223.0,249.0,1302.0,43.515938313531755,-8.17210143364655
2018,1505404015,308.0,76.0,545.0,236.0,361.0,1526.0,43.49704419328824,-8.192116993375743
2018,1505404016,300.0,120.0,464.0,365.0,214.0,1463.0,43.500929968356864,-8.204630945697186
2018,1505404017,264.0,114.0,472.0,268.0,308.0,1426.0,43.4964601421883,-8.198458320393838
2018,1505404018,240.0,107.0,364.0,261.0,190.0,1162.0,43.492194746049826,-8.202408006227078
2018,1505404019,467.0,154.0,1067.0,237.0,174.0,2099.0,43.50290062463417,-8.192298862538513
2018,1505404020,315.0,93.0,552.0,264.0,198.0,1422.0,43.49770072056086,-8.202079432134461
2018,1505501001,199.0,113.0,436.0,304.0,385.0,1437.0,43.49743464465368,-8.160419892890003
2018,1505501002,104.0,74.0,236.0,193.0,256.0,863.0,43.518809463155215,-8.145505717964458
2018,1505501003,118.0,59.0,250.0,193.0,323.0,943.0,43.500651994254966,-8.143539035389468
2018,1505501004,58.0,35.0,146.0,133.0,187.0,559.0,43.48982359037072,-8.149587172906172
2018,1505501005,66.0,43.0,170.0,152.0,219.0,650.0,43.51202275276761,-8.131607870936778
2018,1505501006,91.0,40.0,192.0,135.0,202.0,660.0,43.4913881514347,-8.109056787986868
2018,1505601001,463.0,200.0,776.0,347.0,305.0,2091.0,42.913568286501864,-8.729280013959443
2018,1505601002,68.0,54.0,158.0,125.0,200.0,605.0,42.910565980944924,-8.71103281214993
2018,1505601003,414.0,154.0,665.0,308.0,313.0,1854.0,42.90815647317622,-8.7427708985053
2018,1505602001,94.0,71.0,241.0,222.0,436.0,1064.0,42.90189785293777,-8.790772546723705
2018,1505602003,118.0,101.0,267.0,252.0,525.0,1263.0,42.91256312919267,-8.853245897412679
2018,1505701001,353.0,165.0,662.0,406.0,617.0,2203.0,42.76864220105425,-8.89240601584818
2018,1505701002,109.0,91.0,262.0,246.0,377.0,1085.0,42.78070619503753,-8.91388939927956
2018,1505702001,339.0,189.0,562.0,419.0,386.0,1895.0,42.787040521191834,-8.885397755586414
2018,1505702002,121.0,68.0,251.0,200.0,193.0,833.0,42.78386393791691,-8.885977858653357
2018,1505702003,73.0,43.0,187.0,117.0,204.0,624.0,42.78252591964941,-8.888068914611008
2018,1505702004,367.0,163.0,652.0,377.0,353.0,1912.0,42.78017749761134,-8.885707663240181
